country,countryname,sentence_id,text,date,party,partyname,text_id
53,Ireland,225,"Only 10 years after the last devastating crash, house prices in this state are dangerously close to property bubble proportions again.",202002,53952,Aontú,53952_202002_225
53,Ireland,226,While the collateral damage of the last crash – those in serious mortgage distress – are still winding through the courts system we have prices rocketing throughout the country yet again.,202002,53952,Aontú,53952_202002_226
53,Ireland,227,"House prices have on average risen by €100,000 throughout the state since 2012 and have increased by well over €160,000 in Dublin.",202002,53952,Aontú,53952_202002_227
53,Ireland,228,These radical swings in house prices are a disaster for families and they are dangerous for the economy.,202002,53952,Aontú,53952_202002_228
53,Ireland,229,"Shockingly, Fine Gael has gone so far as to admit that spiraling house prices are a strategic objective for them.",202002,53952,Aontú,53952_202002_229
53,Ireland,230,Housing Dysfunction,202002,53952,Aontú,53952_202002_230
53,Ireland,231,An of housing dysfunction is the sprawling commuter belt.,202002,53952,Aontú,53952_202002_231
53,Ireland,232,Many families have had to surf a wave of affordable rent westward in order to stay housed.,202002,53952,Aontú,53952_202002_232
53,Ireland,233,"This has often meant multiple moves from counties such as Louth, Meath, Kildare and Wicklow to towns and villages in Ulster, Munster and Connacht.",202002,53952,Aontú,53952_202002_233
53,Ireland,234,These multiple moves are disruptive to family life and education.,202002,53952,Aontú,53952_202002_234
53,Ireland,235,It has also led to long commutes and significant traffic congestion due to the lack of public transport alternatives in these areas and it is adding significantly to transport-related carbon emissions.,202002,53952,Aontú,53952_202002_235
53,Ireland,236,The Economic Effects of Housing Dysfunction,202002,53952,Aontú,53952_202002_236
53,Ireland,237,House price inflation and the increasing costs of commercial buildings are damaging Ireland’s cost competitiveness.,202002,53952,Aontú,53952_202002_237
53,Ireland,238,Public and private sector workers are being forced to seek wage increases due to the fact that the price accommodation in the areas that they are working in is spiralling.,202002,53952,Aontú,53952_202002_238
53,Ireland,239,House price inflation is a direct cause of wage inflation and is damaging to the economy.,202002,53952,Aontú,53952_202002_239
53,Ireland,240,Foreign Direct Investors have publicly made known their concerns with regards housing unavailability.,202002,53952,Aontú,53952_202002_240
53,Ireland,241,There is no doubt that housing dysfunction is a brake on economic development.,202002,53952,Aontú,53952_202002_241
53,Ireland,242,Damaging Government Policy,202002,53952,Aontú,53952_202002_242
53,Ireland,243,Fine Gael pride themselves on being the party of the Free Market.,202002,53952,Aontú,53952_202002_243
53,Ireland,244,Ironically much of the dysfunction in the housing market is due to Fine Gael distortion of market function.,202002,53952,Aontú,53952_202002_244
53,Ireland,245,At the bottom of the housing slump Fine Gael rolled out the red carpet to International Residential Investors and vulture funds in an effort to put a floor under the market and to improve the balance sheets of the Irish banks.,202002,53952,Aontú,53952_202002_245
53,Ireland,246,They achieved this through extremely generous taxation policy and light touch regulation.,202002,53952,Aontú,53952_202002_246
53,Ireland,247,"As a result International investors have piled into the market, made above average profits, have pushed prices through the roof, and pushed first time buyers out of the housing market.",202002,53952,Aontú,53952_202002_247
53,Ireland,248,"These international investors have taxation advantages over indigenous small landlords, they have interest advantages over first time buyers in this country and they have significant power within the market.",202002,53952,Aontú,53952_202002_248
53,Ireland,249,This power needs to be reduced by reducing their unfair tax advantages.,202002,53952,Aontú,53952_202002_249
53,Ireland,250,Vulture Funds have been allowed to buy distressed mortgages at knocked down prices.,202002,53952,Aontú,53952_202002_250
53,Ireland,251,"Families, small business owners and farmers who have invested lifetimes into their homes and farms are being refused when they offer to buy their debts at the same level that the vulture fund could sell them at after repossession.",202002,53952,Aontú,53952_202002_251
53,Ireland,252,These same Vulture Funds have refused to come before the Finance Committee in Leinster House but have direct access to the Department of Finance.,202002,53952,Aontú,53952_202002_252
53,Ireland,253,Potential Shocks to the Market,202002,53952,Aontú,53952_202002_253
53,Ireland,254,"While the credit bubble does not exist in the same manner that it did during the Celtic Tiger, there are still significant exposures within the market to international shocks.",202002,53952,Aontú,53952_202002_254
53,Ireland,255,The business model of Real Estate Investment Trusts (REITs) relies on low international interest rates and low taxes.,202002,53952,Aontú,53952_202002_255
53,Ireland,256,Interest rates will increase and taxes on REITs should increase.,202002,53952,Aontú,53952_202002_256
53,Ireland,257,It’s important that these changes are carried out in an orderly fashion to ensure an increase in supply to the market and protect against shocks.,202002,53952,Aontú,53952_202002_257
53,Ireland,258,Solutions,202002,53952,Aontú,53952_202002_258
53,Ireland,259,Social and Affordable Housing,202002,53952,Aontú,53952_202002_259
53,Ireland,260,A significant increase in the supply of housing is the key element of resolving the housing crisis.,202002,53952,Aontú,53952_202002_260
53,Ireland,261,The state has a massive role in achieving this.,202002,53952,Aontú,53952_202002_261
53,Ireland,262,"Firstly, the supply of social and affordable housing needs to be ramped up.",202002,53952,Aontú,53952_202002_262
53,Ireland,263,"In the 30s, the 50s, and the 80s in tough economic times social and affordable housing was built at far higher rates.",202002,53952,Aontú,53952_202002_263
53,Ireland,264,Fine Gael has been allergic to the building of social and affordable housing.,202002,53952,Aontú,53952_202002_264
53,Ireland,265,They radically reduced output at the start of their administration.,202002,53952,Aontú,53952_202002_265
53,Ireland,266,This cut in supply has led in part to where we are today.,202002,53952,Aontú,53952_202002_266
53,Ireland,267,While we hear practically every day about government plans to increase social and affordable housing the truth is last year only 60 houses were built on average by each Local Authority.,202002,53952,Aontú,53952_202002_267
53,Ireland,268,70% of the government’s Rebuilding Ireland policy is provided for by private tenancies.,202002,53952,Aontú,53952_202002_268
53,Ireland,269,This does absolutely nothing to increase the social housing supply and actually pushes up prices in the general rental market.,202002,53952,Aontú,53952_202002_269
53,Ireland,270,"The government have provided zero affordable houses in 2016, 2017 and 2018.",202002,53952,Aontú,53952_202002_270
53,Ireland,271,"The truth is funding is still not sufficient to achieve the 10,000 new social and affordable housing units that need to be built on an annual basis.",202002,53952,Aontú,53952_202002_271
53,Ireland,272,"If the state invested €2.2 billion in capital spending a year the 10,000 housing units per year objective of the Oireachtas Housing Committee could be surpassed.",202002,53952,Aontú,53952_202002_272
53,Ireland,273,"It is paramount that the government reduce the approval, tendering and procurement process for the building of public housing.",202002,53952,Aontú,53952_202002_273
53,Ireland,274,"Local Authorities must be tasked with the development of mixed income public housing estates with Affordable Purchase homes, Affordable Cost rental and Social housing.",202002,53952,Aontú,53952_202002_274
53,Ireland,275,Approved Housing Bodies have been to the fore of the delivery and management of Social Housing.,202002,53952,Aontú,53952_202002_275
53,Ireland,276,They need to have their capacity and ability to deliver more housing enhanced.,202002,53952,Aontú,53952_202002_276
